lig-ID,IC50 (µM),IC50 lower (µM),Minh pIC50
ASAP-0015638,2.587584427456187,6.220541251985105e-71,5.982193969995513
ASAP-0015642,1.103051927927099,0.2826160443844556,6.607579299907197
ASAP-0015646,0.0555675266722638,0.0303310916625811,7.571978365193674
ASAP-0015652,1.2551910541188975,0.2818013002289381,6.667366302270828
ASAP-0015656,0.5945088844671566,0.1284984035114036,6.916896352064568
ASAP-0015657,1.017120255967827,0.2058656611194584,6.741261719493933
ASAP-0015663,1.27867319098964,0.3030749174476568,6.569298900688803
ASAP-0015666,1.645588667708421,0.4038350701399432,6.469814570660103
ASAP-0015669,1.163037059253929,0.2485978696422765,6.650468131125045
ASAP-0015677,1.054486082212541,0.2260573345491935,6.717065999071652
ASAP-0015648,5.586296324926372,0.4864215331765201,5.943178912144926
ASAP-0015660,1.100515452693331,0.2282716537226453,6.672410429590156
ASAP-0015672,1.069064671594749,0.2217281327044966,6.705129187868823
ASAP-0015679,2.187431795479832,0.5485217365497994,6.408428591145818
ASAP-0015773,5.263649292568279,0.3920296427040768,6.053190830663972
ASAP-0015896,0.6304681996476863,0.2075572457876841,6.810433697269726
ASAP-0015900,4.098931808693255,0.3908059639004506,6.328538165992871
ASAP-0015906,0.5023552270516547,0.193895750055154,6.773229265274114
ASAP-0015910,0.8666153624647719,0.2542653009346435,6.731372092682105
ASAP-0015913,1.340986955386324,0.5353823289245764,6.439273582024563
ASAP-0015904,0.4108283865248198,0.148810122856621,7.04362315234624
ASAP-0015916,1.133836766462809,0.367310263086817,6.628147501558789
ASAP-0016094,0.8145215328608559,0.6615977267719495,6.157612296091007
ASAP-0016101,1.207131795369261,0.4283078352893563,6.483891382245648
ASAP-0016106,1.086175960183267,0.3266239378258786,6.581105180541845
ASAP-0016110,1.251897705088679,0.4458376454399963,6.396545771656372
ASAP-0016097,0.112923387550133,0.0710568083232727,7.231258707705576
ASAP-0016375,0.1183614901471157,0.0637896784740188,7.222664800164187
ASAP-0016376,0.4307583893151564,0.123309158373352,7.018080047146558
ASAP-0016377,0.3930798300805631,0.1472914290167484,6.954065364785835
ASAP-0016503,0.7467052297262408,0.2233863263284688,6.831796321350881
ASAP-0016504,1.374829384869885,0.3237949701755954,6.568745034447359
ASAP-0016506,0.0642582087266618,0.0357841161297666,7.574499993713652
ASAP-0016507,0.1206947815257111,0.0614441713746892,7.287219624400976
ASAP-0016508,9.63854738146373,0.0039712044588284,5.685748409512055
ASAP-0016510,0.3166390984985459,0.0739957647747497,7.210957718886672
ASAP-0016438,68.71589405220081,63.44478650795995,4.601142018902177
ASAP-0016440,91.23177971828788,73.03795108462513,4.453501711156305
ASAP-0016505,0.1840578416285261,0.0537449773868593,7.351971878779011
ASAP-0016509,0.1213662417246438,0.0613313912959679,7.295806890521557
ASAP-0016539,0.1269692236470053,0.086788215029427,7.286456140693015
ASAP-0016540,1.155379025936812,0.5640241458765918,6.366733192481391
ASAP-0016544,8.24364298602458,0.4389605020358618,5.745917473383549
ASAP-0016546,10.25795773341127,1.967535245512047,5.627731419531564
ASAP-0016547,7.880539210784256,0.9365458209195728,5.689019666751544
ASAP-0016545,0.916487932623094,0.3419688506163456,6.585428528832293
ASAP-0000156,38.08168219904945,27.52339151111959,5.052324173990396
ASAP-0000171,40.5015847183254,26.04298547809195,5.04264854810434
ASAP-0000173,15.79130827251146,12.69469612423903,5.177015437397758
ASAP-0016845,0.1153574779651956,0.0655432099596686,7.257067328343007
ASAP-0016823,0.3221599923392628,0.1110651676867655,7.177951612569584
ASAP-0016846,0.19135893575677,0.086297119693219,7.255137862951511
ASAP-0016592,6.190565580753769,0.7680107596985883,5.969337692705667
ASAP-0016593,0.4348710335248751,0.1951457830263985,6.830085411786962
ASAP-0016819,0.4096519940869351,0.1728533740884543,6.920058947672087
ASAP-0016591,1.319972558926821,0.3470744339467409,6.486045823218364
ASAP-0016974,0.1441360379190448,0.104291125610796,7.180236576717848
ASAP-0016983,7.886070783960177,5.339510778847609,5.507361571786209
ASAP-0016902,5.241194940718016,1.320762138021689,5.891500776283855
ASAP-0017056,0.4330879964576317,0.1556768313000045,6.970080743221363
ASAP-0017057,1.026349794160586,0.2809370316015189,6.775051056495331
ASAP-0017148,11.79581121126403,9.81413756594994,5.013689333978699
ASAP-0017238,0.0689809482595062,0.0453969117649156,7.494545889580658
ASAP-0017239,0.1550408548107435,0.0673586531931907,7.4367840294805
ASAP-0017058,0.8865008930135825,0.2778108562735077,6.809122400989629
ASAP-0017428,7.46845622251265,5.844913017736728,5.406263479282847
ASAP-0017393,35.56378494202851,31.40387559358518,4.588095135716945
ASAP-0017339,2.200237729000161,0.7809177247056234,6.348625519699542
ASAP-0017370,0.1766367641875546,0.0963776672830648,7.265953784101686
ASAP-0017386,9.918882690628536,4.814876159848775,5.565176864702793
ASAP-0017328,0.9713916368623072,0.3514873473794259,6.685896782793114
ASAP-0017445,0.07766156158780743,0.043769996502419695,7.428710594129226
ASAP-0017446,0.0429097025700382,0.0381441787661183,7.484928138379085
ASAP-0017448,0.1109937400383627,0.0889145073263344,7.135991187771603
ASAP-0017449,0.0563890217806947,0.0482522120221478,7.388947611483062
ASAP-0017450,0.6412789673244446,0.3389855752358793,6.754865151369784
ASAP-0017447,1.578383648939133,0.801871884756695,6.393639968709055
ASAP-0017451,8.762392365445704,1.066215260032605,5.581157019456764
ASAP-0017656,0.0475827518600986,0.0388436591285951,7.56904363069823
ASAP-0017653,0.0787539307210416,0.0609820010663337,7.356776231271721
ASAP-0017740,0.4890726464762324,0.293872787111215,6.693142063303468
ASAP-0017714,0.1029570860486404,0.0851432365087077,7.164204961824955
ASAP-0017664,0.9818168552677468,0.5515324733137861,6.497000900044772
ASAP-0017685,34.13829154887363,8.143920173084112,5.476456981091681
ASAP-0017681,0.102522266489753,0.0637061904469625,7.284769388465467
ASAP-0017661,0.1280184282396051,0.0772711901135776,7.326776739384295
ASAP-0017727,0.4961528091469242,0.3218745184887702,6.686325646333621
ASAP-0017647,0.0395721909156246,0.0311994293575915,7.59812645695777
ASAP-0020981,0.054874025082776,0.0341231074741828,7.576803324966873
ASAP-0020966,0.0502467044890087,0.0316402220579225,7.596534189179691
ASAP-0020960,0.1210674873499536,0.0770994726301849,7.230061466974715
ASAP-0020945,0.1458190313217938,0.0872631047525887,7.277295341951302
ASAP-0020888,0.0385754262089473,0.0253551313487811,7.704094397564202
ASAP-0020885,0.4634043080116424,0.1963827781370843,6.811622268357227
ASAP-0022997,0.532438192825233,0.0426609135070142,6.953061134997564
ASAP-0022941,0.7459332649407346,0.0589101756255214,6.899275420343082
ASAP-0022458,3.055283094284261,1.487145693747455,5.803822088951138
ASAP-0022459,5.65541043093233,1.146683127429163,5.785857341267084
ASAP-0022465,2.251535471126556,0.3651283948974812,6.453897434274301
ASAP-0022466,0.8801277203911922,0.1233653543810452,6.820684906253772
ASAP-0022467,2.377594842560313,0.4175756522535035,6.440964358755573
ASAP-0021629,0.4201374122600973,2.3730999839426607e-42,6.995040931227156
ASAP-0022456,1.507167586087459,0.8375603721509147,6.135086683473349
ASAP-0000370,0.1286078222528914,6.526661204103715e-08,7.247364911767183
ASAP-0021181,1.068408269472675,0.5297957245453288,6.354578035044876
ASAP-0021173,2.292790588598921,0.5077641202959493,6.341131612041285
ASAP-0021240,0.1156153847708647,0.0128842311864843,7.334610904720905
ASAP-0021090,0.9415778932893544,0.060777503581176,6.909962669166918
ASAP-0021184,0.790419057823522,0.054466866391715,6.923972573652819
ASAP-0021226,0.1285566462218579,1.455369197697135e-11,7.228598225165785
ASAP-0021223,0.4295448042268214,4.466716348767819e-05,6.951640985364179
ASAP-0021176,0.0905086684911136,0.0253098974984072,7.398363059514137
ASAP-0021170,0.4168893705920826,7.846076357540405e-05,7.025195601644926
ASAP-0023193,0.3750228619629339,0.0539050937085919,7.103105721531252
ASAP-0023194,0.9432367605995042,0.1102331820197587,6.896935120919337
ASAP-0023195,0.9590929436710628,0.0989114158466958,6.90468313521091
ASAP-0023351,0.3941381682185177,0.0525968935966741,7.182115468977594
ASAP-0023389,0.7679903961025266,0.0593604128797716,6.883013226208894
ASAP-0023368,0.3328948434192853,0.0445503829323657,7.200593538428183
ASAP-0023457,0.4052160289211057,0.0742791831454631,7.119191797200219
ASAP-0023449,0.342191299626472,0.0397934592653224,7.200370837054728
ASAP-0023469,0.3430999204088221,0.0340591987405992,7.216900314485005
ASAP-0023511,0.9116870930596912,0.0956534739611765,6.893169284777116
ASAP-0027567,0.5599652952605508,0.09127565191983,6.921971679333576
ASAP-0023359,0.705041815092996,0.0628893590268315,6.963661841336249
ASAP-0023481,0.3385084949510007,0.0372668650781516,7.196766806916084
ASAP-0027562,0.1289544778333279,0.0130053929312009,7.310470847025202
ASAP-0027591,1.553676464774462,0.2545721006255581,6.47617551047227
ASAP-0027675,0.0543167911889328,0.0216540081877958,7.605767875892897
ASAP-0027677,0.2982460802192829,0.0482910723877078,7.307506456553116
ASAP-0027678,0.109241085981868,0.03394916241028,7.382243094504259
ASAP-0027679,0.1061419269097157,0.0422723370097234,7.378962668864945
ASAP-0027681,0.7128938739623724,0.0836857078228314,6.833059629157995
ASAP-0027683,0.131137580037836,4.1579014081196935e-119,7.289567663542305
ASAP-0027685,0.1041070145888284,0.0329989491895461,7.398243040897254
ASAP-0027680,0.6498210024181771,0.080142610534518,6.867368342220691
ASAP-0027686,0.0950792067589937,0.0312837498971546,7.429681258853488
ASAP-0027687,0.9584599447671144,0.113964382050176,6.876083595681187
ASAP-0027688,0.2505375514716184,0.026868345318961,7.2826620813722
ASAP-0027690,1.422845795554637,0.2064498176882067,6.673143713307653
ASAP-0027691,0.1373419521727194,5.486732994259376e-143,7.367749296280914
ASAP-0027689,1.249049479474633,0.1877035305551478,6.743084082209225
ASAP-0027774,1.009115294535103,0.1389548776905779,6.820233463670908
ASAP-0027795,0.1232183852628631,0.0535710741235693,7.307732933398232
ASAP-0027802,0.762691173012689,0.100480265728347,6.898132918379708
ASAP-0027791,1.390868724176196,0.2380791775363028,6.60844464100462
ASAP-0027809,1.151102419395851,0.1854291904654702,6.764395318990102
ASAP-0027801,0.0773965265733576,0.0291114627439627,7.492758081805401
ASAP-0027765,0.1782288405815903,0.062799471688551,7.125910008594441
ASAP-0027737,0.297639216909934,0.0785129099881371,7.178781378736177
ASAP-0027755,0.1291849242621302,4.300980449678672e-138,7.268235871281048
ASAP-0027733,0.0908516094209019,0.0339484791441516,7.418577984074409
ASAP-0027797,0.0875125451590702,0.031549554934818,7.456550903928506
ASAP-0027783,0.0844583112020707,0.0277189479152387,7.438306621164886
ASAP-0027773,0.4585992712353821,0.1601307504272122,6.934252556235211
ASAP-0027844,0.8475484746133999,0.1150578909122761,6.869176454163171
ASAP-0027831,0.2617868876318136,0.054139558307294,7.204545558706957
ASAP-0027860,1.077268217442247,0.1631091958202961,6.773553469529516
ASAP-0027818,0.0971747910532668,0.037779544611166,7.351906238102826
ASAP-0027877,0.0509818218987111,0.0276294124820559,7.58606294910342
ASAP-0027819,0.3980994128393529,0.0323803121720665,7.100099056438612
ASAP-0027871,0.1085895923661224,0.044769593456063,7.33799613599631
ASAP-0027821,0.0854258750481812,0.0315278718808301,7.422330857320442
ASAP-0027848,0.3806443014255526,0.0549105584951326,7.114295490797526
ASAP-0027820,0.0722147812285657,0.0221790073281655,7.441689378253538
ASAP-0027974,1.485127756020364,0.2174820806315932,6.543016384083891
ASAP-0028021,0.1153311132367229,0.0504875052369225,7.285472617091274
ASAP-0027938,0.3712983684855526,0.0868975689859379,7.041773613887586
ASAP-0027985,0.8328061262483601,0.0928609325614155,6.885658277727622
ASAP-0028010,1.101828441639429,0.2196711662813767,6.71439875944248
ASAP-0028028,0.0869443660659069,0.0314813406459023,7.431198944460655
ASAP-0027999,0.192140709975436,0.0649686766053959,7.274210225377757
ASAP-0027945,0.1328294319365187,4.611742380438752e-72,7.389494611765477
ASAP-0028008,1.251705412378649,0.1848080906980389,6.743446375795717
ASAP-0027939,0.366566533229348,0.0724662348372288,7.040174818949202
ASAP-0027937,0.3053817845269822,0.0206223687616653,6.987704777959959
ASAP-0027990,1.091303278005876,0.1680695527542978,6.7771191081146
ASAP-0028825,1.567318572390318,0.19903128380579,6.647803264806414
ASAP-0028860,1.347930440638622,0.1662274718485958,6.828982214407748
ASAP-0028813,2.348253842817592,0.2872402811423819,6.396046501913898
ASAP-0028826,1.731753569382803,0.1822434493688147,6.702031435585612
ASAP-0028886,0.1112974270358381,0.0384809488334752,7.417722780099542
ASAP-0028809,1.019359409113063,0.1079703626904154,6.900841005406749
ASAP-0028814,2.597245446840808,0.3983790477657305,6.431556631889093
ASAP-0028868,0.8075563624158877,0.0788705395835071,6.868648816674517
ASAP-0028917,0.3470165030209174,0.0204719835279761,7.14162747333931
ASAP-0028906,0.4425712374351431,0.1270308681370431,6.974214184802318
ASAP-0028909,0.1022236150858902,0.0397031767361618,7.406628581066367
ASAP-0028920,0.1378455995842402,0.0627414313914806,7.232948587216764
ASAP-0028931,0.2183346265517883,0.062151458860214,7.235321586614968
ASAP-0028893,0.1120862416391062,0.0419660953611061,7.364026128220409
ASAP-0028907,0.0905120869753726,0.0310255921726972,7.467014352967426
ASAP-0028936,0.1453153441934892,0.067380233143135,7.148183302522189
ASAP-0028935,2.334690335059565,0.3152820579133203,6.470431942786795
ASAP-0028941,0.3290585107497448,0.0704414082424161,7.156588102857842
ASAP-0028932,0.9677105450357736,0.1501728792958289,6.577192230960293
ASAP-0028899,1.921627440812803,1.103191533479006,5.998547440649691
ASAP-0028944,0.0813721135218677,0.0309983283944153,7.47540685319841
ASAP-0028945,0.1018120907815026,0.042394409778711,7.375417221643924
ASAP-0028947,0.6087017230362557,0.1681657105808047,6.811979518518331
ASAP-0028948,0.0999766178491642,0.0480220445723523,7.36853536144732
ASAP-0028949,0.2964662225549565,0.0888177794647669,7.155648278967553
ASAP-0028951,0.3123970529709155,0.0965642253179104,7.046807414578016
ASAP-0022922,1.754889969144744,1.401871038490567,5.562268693275185
ASAP-0023179,9.63879430551744,5.877890744124962,4.9910571250229
ASAP-0028946,0.132664683786676,7.007593232589588e-16,7.390889803131776
ASAP-0028950,0.3943312209118083,0.161706670011367,6.854345845927688
ASAP-0029037,1.706483172593234,0.9675436635743754,6.048392927370441
ASAP-0029024,0.4344559812034209,0.1156090335804894,6.92673857930274
ASAP-0029028,0.1375187543947717,9.922634996174974e-57,7.206694691521893
ASAP-0029043,0.1010728016682773,0.0368981915844455,7.363923366986327
ASAP-0029065,0.4882156441531437,0.1390893834231497,6.860389114417351
ASAP-0029104,0.2352992138812524,0.028319547218704,7.373513118394338
ASAP-0029121,0.1294153407008437,1.561621574921308e-47,7.280079266925569
ASAP-0029416,0.6309228135869608,0.0735406395050419,6.938537194213723
ASAP-0029422,0.1282007655408131,0.0645411389521544,7.226564524176163
ASAP-0029469,0.1390260617626717,1.3731309426462771e-239,7.344052854164104
ASAP-0029484,0.1259222137164432,1.673463128389904e-07,7.465315684264651
ASAP-0029492,0.1294183831908705,1.902059531833307e-70,7.427400334911225
ASAP-0029478,0.309407303752177,0.0392724557016049,7.214227753781294
ASAP-0029298,0.4024013234594971,0.0159758327896185,7.011936740836715
ASAP-0029340,0.3650969770193483,0.0404115357363586,7.150147775181794
ASAP-0029273,0.4329393770331689,0.0940670453057235,7.031763884375764
ASAP-0029303,2.660494339421551,0.0011606109046622,6.217605358635368
ASAP-0029370,0.9859579856529268,0.1105070008700288,6.862706663303558
ASAP-0029386,0.3857741247629679,0.0128330586085061,7.047944955429442
ASAP-0029651,0.440472739139047,0.0950661763326939,7.032808137761656
ASAP-0029694,0.091690594414179,0.0310942342846841,7.397642745418224
ASAP-0029578,0.4125924043007209,0.0941642705198072,7.040934484028385
ASAP-0029733,0.9824351957081332,0.1148880723059462,6.849348671456094
ASAP-0029615,0.3553760550911914,0.0390076696589379,7.156360687023088
ASAP-0029643,0.4324413094305007,0.0083782740066775,6.892912142151092
ASAP-0029560,0.0947992623662382,0.0294335386501487,7.399687119194371
ASAP-0029572,0.987461216966218,0.1113804969449003,6.850324344151494
ASAP-0029661,0.4585221205265887,0.1563312663503425,6.887623537992067
ASAP-0029741,0.477376352035887,0.0617599769098939,6.960804583823188
ASAP-0029601,0.2733639003282287,0.0257697154516112,7.184142826442625
ASAP-0029547,0.6051607644373954,0.0954094515477353,6.722576128793988
ASAP-0029568,0.2274977046090937,0.0753804455115237,7.062979375539402
ASAP-0029679,0.3063161288981535,0.0281972643847041,7.189858018504664
ASAP-0029683,0.1348963780633623,1.682673699271811e-36,7.159033590503425
ASAP-0029690,0.4627915989078457,0.1528703182835865,6.976099296383304
ASAP-0029684,0.4538350316041441,0.1221019215166819,6.91100490720345
ASAP-0029856,0.182608671974449,0.0674898771004203,7.104967140510036
ASAP-0029805,0.9900926290981176,0.1364979753652652,6.863067262246418
ASAP-0029849,0.2870652012361005,0.03204632331573,7.22933706918313
ASAP-0029915,2.081904299307632,0.4462034385351822,6.464088120180945
ASAP-0029871,0.487525876580049,0.1370404448802262,6.887278687040285
ASAP-0029903,8.024972038371613,0.0057728954454551,6.006581994735589
ASAP-0029920,1.099135886582807,0.1937415833965488,6.63936736232558
ASAP-0029947,14.72633148625525,2.050154271379871,5.373461138799542
ASAP-0030010,0.7608471327107257,0.1830140558253377,6.519208384275588
ASAP-0030040,0.6840756622724661,0.1849089457292367,6.491970944819026
ASAP-0030113,0.4890815173040147,0.1347860201770449,6.83298136233245
ASAP-0030096,1.782305589864453,0.3379167235749106,6.382614643544647
ASAP-0030807,2.564892263413936,1.871488588483445e-84,6.216198192253537
ASAP-0030064,0.1965895278238434,0.047503896855896,7.124584583693227
ASAP-0030808,2.519248824903046,2.2161307575795922e-142,6.164568078688631
ASAP-0030818,29.47247836559979,5.659157117078187,5.590702213138478
ASAP-0030810,28.01269164377114,1.580964330127795,5.229554308355251
ASAP-0030718,30.76370008545375,2.801886411324084e-24,5.13357804199031
ASAP-0030759,0.0843930846360348,0.0280682866001666,7.474090376608981
ASAP-0030713,0.1333611685117979,0.0702777593876383,7.190925689174758
ASAP-0030817,9.44356341097321,1.9678086076163302e-169,5.77009146642603
ASAP-0030717,28.23362005468331,2.4538909037979,5.215655610356374
ASAP-0030922,9.533754972520189,9.883851370084065e-180,5.872986577084284
ASAP-0030941,0.3083642505754107,0.066360219378173,7.155301907406675
ASAP-0030935,0.06316823475275,0.0263183297372993,7.529988929307216
ASAP-0030966,0.8254010645836868,0.1405023074894359,6.711368550064308
ASAP-0030947,6.226767918709863,0.2898627465387803,5.945387403165305
ASAP-0030981,0.6560971285243469,0.2722521491919017,6.657836030238012
ASAP-0030899,1.179991382577993,0.2228382980674669,6.613347743596685
ASAP-0030914,1.669919681180969,0.3007883785430667,6.398885649925989
ASAP-0031087,0.4359249682072514,0.1172314788809177,6.936802942085091
ASAP-0031022,2.038445179101115,0.3214222648230078,6.478212792389079
ASAP-0031100,0.4165612825519004,0.0441563294150512,6.938058966290236
ASAP-0031060,0.0900285342139309,0.0278909352803375,7.385434635826515
ASAP-0031013,0.3724006174583341,0.0440669971741419,6.974943276364153
ASAP-0031001,0.4189960513245483,0.0154293507648158,6.930379951443676
ASAP-0031187,2.57668027502524,8.323549011418928e-77,6.160927279663031
ASAP-0031259,49.78766984998623,5.041182598828677,5.198159438843833
ASAP-0031275,31.59582279879159,3.572201930535023e-132,5.163208977859831
ASAP-0031188,26.59405772375798,3.684528948889243,5.220327384288647
ASAP-0031123,69.82070923295116,11.40379372591803,4.811753031029848
ASAP-0031240,52.44921331482669,7.846186263243551,5.059107726658332
ASAP-0031146,21.32913279746961,1.193508123846599,5.561866943464843
ASAP-0031173,0.3077564496524858,0.0298405751483052,7.187656615737883
ASAP-0031321,0.2838952426065134,0.076590547946919,7.147225222702395
ASAP-0031331,0.4358009726904697,0.1463921375482746,6.934978726011082
ASAP-0031446,0.2752554910648014,0.0771563333681411,7.150395851567517
ASAP-0031398,0.2497527610655204,0.0333072607534694,7.223349663829135
